1479965376297282342,22.3583984375
1479965386617442595,22.65045166015625
1479965396206618491,22.8216552734375
1479965406984233265,22.92236328125
1479965417021740011,22.97271728515625
1479965426458916461,23.01300048828125
1479965435766541336,23.0230712890625
1479965446077040867,23.043212890625
1479965455326875248,23.01300048828125
1479965465951628386,23.01300048828125
1479965475516712507,23.0230712890625
1479965486341618592,23.0029296875
1479965495920469440,23.0029296875
1479965506980503611,22.9827880859375
1479965516813097902,22.97271728515625
1479965526108542180,23.0029296875
1479965535598123640,23.0029296875
1479965546500633894,23.0029296875
1479965555777106851,22.9827880859375
1479965565010797265,23.0029296875
1479965575812979552,23.01300048828125
1479965585809979955,22.9827880859375
1479965596002578352,22.97271728515625
1479965605252155080,22.91229248046875
1479965614476756981,22.89215087890625
1479965623967118548,22.89215087890625
1479965633920778623,22.8619384765625
1479965644928120855,22.85186767578125
1479965655980386765,22.85186767578125
1479965667059591723,22.8619384765625
1479965677237356407,22.8619384765625
1479965690330913859,22.8619384765625
1479965697673608291,22.87200927734375
1479965717594413257,22.91229248046875
1479965727557008126,22.91229248046875
1479965737576772078,22.92236328125
1479965746889955306,22.92236328125
1479965757362578342,22.9827880859375
1479965768011244439,23.0230712890625
1479965778233694886,23.0230712890625
1479965788355492219,23.043212890625
1479965809275240942,22.97271728515625
1479965818991527115,22.9425048828125
1479965829319898207,22.97271728515625
1479965839788917246,23.0230712890625
1479965849170325085,23.123779296875
1479965858843563525,23.123779296875
1479965868730718708,23.08349609375
1479965879405550956,23.123779296875
1479965889129900797,23.31512451171875
1479965902194936832,23.3453369140625
1479965910148810951,23.35540771484375
1479965920207470421,23.41583251953125
1479965931305040444,23.45611572265625
1479965941702028047,23.49639892578125
1479965951216921285,23.49639892578125
1479965961731867449,23.49639892578125
1479965970907619666,23.45611572265625
1479965980646497500,23.45611572265625
1479965991048976972,23.4259033203125
1479966001074244351,23.4259033203125
1479966010699786957,23.41583251953125
1479966020678821110,23.4259033203125
1479966031234819183,23.4259033203125
1479966041186722649,23.40576171875
1479966051504658272,23.37554931640625
1479966061667327254,23.3453369140625
1479966071695692814,23.3251953125
1479966081852530357,23.3251953125
1479966091594382288,23.37554931640625
1479966102124927506,23.41583251953125
1479966111856880944,23.41583251953125
1479966121350804622,23.3856201171875
1479966131186538239,23.3050537109375
1479966141388723113,23.2647705078125
1479966151988391105,23.25469970703125
1479966161200465052,23.23455810546875
1479966171383079125,23.23455810546875
1479966181161703502,23.204345703125
1479966190722223754,23.1640625
1479966201814940586,23.1640625
1479966211396245706,23.19427490234375
1479966220610819067,23.2244873046875
1479966230916156259,23.2244873046875
1479966241923572900,23.17413330078125
1479966251333020479,23.19427490234375
1479966262281006994,23.19427490234375
1479966272987137022,23.1640625
1479966283276589415,23.1640625
1479966294264209845,23.1640625
1479966315697403021,23.2244873046875
1479966325499476622,23.17413330078125
1479966336639385970,23.13385009765625
